Date,High,Low,Open,Close,Volume,Adj Close,SMA
2018-04-25,968.0,955.0999755859376,961.75,960.8499755859376,1385599.0,947.9254760742188,971.3449951171875
2018-04-26,972.4500122070312,955.0,963.5,969.5,1859223.0,956.4591064453124,970.6899963378906
2018-04-27,978.0,963.5999755859376,972.0,970.0,1049687.0,956.952392578125,968.9749938964844
2018-04-30,984.9000244140624,968.0,970.5,981.7999877929688,1083840.0,968.5936889648438,969.1049926757812
2018-05-02,985.4500122070312,960.4000244140624,981.9500122070312,964.5,1027474.0,951.5263671875,965.7949951171875
2018-05-03,977.75,951.0,964.7999877929688,959.3499755859376,1585290.0,946.4456176757812,964.0199951171875
2018-05-04,966.0,952.3499755859376,961.0,958.0999755859376,958663.0,945.21240234375,964.5549926757812
2018-05-07,980.9000244140624,957.2999877929688,962.0,968.9500122070312,1987395.0,955.91650390625,965.7949951171875
2018-05-08,978.9500122070312,963.0,978.9500122070312,968.0999755859376,1979745.0,955.0779418945312,966.3099914550781
2018-05-09,995.5999755859376,971.0,974.9000244140624,985.7000122070312,4201827.0,972.4412231445312,968.6849914550781
2018-05-10,993.8499755859376,965.5499877929688,991.4000244140624,973.0999755859376,3434978.0,960.0106811523438,969.9099914550782
2018-05-11,991.8499755859376,952.0,990.0,956.0499877929688,5712581.0,943.1900024414062,968.564990234375
2018-05-14,962.0,917.0499877929688,960.0,920.0,3754208.0,907.6248779296876,963.564990234375
2018-05-15,944.4500122070312,909.25,925.0,931.0,3154028.0,918.4769897460938,958.4849914550781
2018-05-16,939.5,915.8499755859376,928.0,931.1500244140624,1923381.0,918.6249389648438,955.1499938964844
2018-05-17,949.0,927.7000122070312,935.8499755859376,936.5,2895005.0,923.9030151367188,952.8649963378906
2018-05-18,945.8499755859376,930.2999877929688,937.0,939.9500122070312,2574768.0,927.3065795898438,951.05
2018-05-21,944.5,912.75,940.5999755859376,915.25,1233987.0,902.9388427734376,945.6799987792969
2018-05-22,930.8499755859376,904.0499877929688,915.0,914.2000122070312,2086584.0,901.9030151367188,940.2900024414063
2018-05-23,923.0,908.0999755859376,914.2000122070312,920.0999755859376,1938630.0,907.7235717773438,933.7299987792969
2018-05-24,926.7999877929688,913.9500122070312,923.0,921.2999877929688,1209456.0,908.9074096679688,928.55
2018-05-25,938.5999755859376,915.0999755859376,923.3499755859376,924.4000244140624,1700500.0,911.9658203125,925.3850036621094
2018-05-28,935.5999755859376,917.5,928.0,928.9000244140624,1139544.0,916.4052734375,926.2750061035156
2018-05-29,930.5,912.0,929.0,914.5,999806.0,902.198974609375,924.6250061035156
2018-05-30,919.0,897.2000122070312,906.0,913.5999755859376,1911011.0,901.3109741210938,922.8700012207031
2018-05-31,924.0,890.1500244140625,918.7000122070312,900.0999755859375,4903734.0,887.9925537109375,919.2299987792969
2018-06-01,912.3499755859376,898.0,907.5,900.0,1392273.0,887.8939819335938,915.2349975585937
2018-06-04,907.9500122070312,881.5999755859375,906.0,885.3499755859375,1529852.0,873.4409790039062,912.2449951171875
2018-06-05,886.4500122070312,858.2000122070312,885.0,863.9500122070312,2948255.0,852.328857421875,907.2199951171875
2018-06-06,904.0,853.2999877929688,860.0999755859375,899.4500122070312,2854320.0,887.3513793945312,905.1549987792969
2018-06-07,906.7000122070312,884.2000122070312,902.0999755859376,887.1500244140625,2875636.0,875.2168579101562,901.7400024414062
2018-06-08,898.0,880.4000244140625,887.1500244140625,896.0,1672490.0,883.94775390625,898.9
2018-06-11,914.0,896.0,897.0,903.3499755859376,2032601.0,891.1989135742188,896.3449951171875
2018-06-12,911.0,901.0999755859376,903.4500122070312,904.7000122070312,1426736.0,892.53076171875,895.3649963378906
2018-06-13,926.7999877929688,905.0,906.7000122070312,918.1500244140624,2933810.0,905.7998046875,895.8200012207031
2018-06-14,921.3499755859376,903.25,918.1500244140624,905.25,2004165.0,893.0733032226562,896.3350036621093
2018-06-15,916.9000244140624,898.5,910.7999877929688,903.4500122070312,2364375.0,891.2975463867188,896.6800048828125
2018-06-18,905.25,891.7000122070312,904.0,897.7000122070312,1309586.0,885.6249389648438,897.9150085449219
2018-06-19,896.4500122070312,886.0,896.0,889.0,1833168.0,877.0419311523438,900.4200073242188
2018-06-20,897.0,880.5,892.0,888.3499755859375,1850681.0,876.4006958007812,899.3100036621094
2018-06-21,894.7999877929688,866.0,894.0,868.4000244140625,1274479.0,856.718994140625,897.4350036621094
2018-06-22,881.75,859.0,870.7000122070312,877.5499877929688,2183928.0,865.7459106445312,895.5900024414062
2018-06-25,885.2999877929688,862.0,878.0,864.0,1217765.0,852.3782348632812,891.6550048828125
2018-06-26,874.5,862.0,863.9000244140625,872.1500244140625,1801638.0,860.4185791015625,888.4000061035156
2018-06-27,879.5,867.0,872.0,869.6500244140625,2037781.0,857.9522094726562,883.5500061035157
2018-06-28,868.0,830.0,868.0,836.3499755859375,9824968.0,825.10009765625,876.6600036621094
2018-06-29,881.7999877929688,826.0499877929688,826.0499877929688,878.5,4960179.0,866.6831665039062,874.1650024414063
2018-07-02,906.9000244140624,870.1500244140625,883.0999755859375,897.4000244140625,3353006.0,885.3290405273438,874.1350036621094
2018-07-03,902.7999877929688,883.7999877929688,890.2000122070312,893.2000122070312,2770123.0,881.1854858398438,874.5550048828125
2018-07-04,899.3499755859375,882.5,893.25,886.5499877929688,1104449.0,874.6248779296875,874.3750061035156
2018-07-05,870.75,833.25,869.5999755859375,838.0,6128988.0,826.7279052734375,871.3350036621093
2018-07-06,848.5,813.0,838.0,829.6500244140625,6884175.0,818.490234375,866.5450073242188
2018-07-09,836.2999877929688,817.6500244140625,834.9000244140625,821.7999877929688,4098360.0,810.745849609375,862.3250061035156
2018-07-10,840.0,822.4000244140625,823.0,832.8499755859375,2670508.0,821.647216796875,858.3950012207031
2018-07-11,833.1500244140625,805.5999755859375,833.1500244140625,809.5,2909483.0,798.6112670898438,852.3799987792969
2018-07-12,823.25,804.0,816.3499755859375,808.4500122070312,2832418.0,797.575439453125,849.5900024414062
2018-07-13,842.0,799.6500244140625,813.0,838.7000122070312,4995028.0,827.4185180664062,845.6100036621094
2018-07-16,844.0999755859375,816.0999755859375,839.0,831.2000122070312,3256321.0,820.0194091796875,838.9900024414062
2018-07-17,855.2000122070312,826.0,831.4000244140625,845.1500244140625,2849218.0,833.7817993164062,834.1850036621094
2018-07-18,856.0999755859375,838.0999755859375,848.0,846.2000122070312,2660188.0,834.817626953125,830.1500061035156
2018-07-19,874.7999877929688,847.0499877929688,851.9000244140625,869.8499755859375,3924410.0,858.1495361328125,833.3350036621093
2018-07-20,876.5999755859375,857.4000244140625,869.0,860.4000244140625,2048572.0,848.8265991210938,836.4100036621094
2018-07-23,866.0,845.2000122070312,859.0,858.75,1334621.0,850.9074096679688,840.1050048828125
2018-07-24,870.9000244140625,851.5,859.0,861.6500244140625,2015425.0,853.781005859375,842.985009765625
2018-07-25,871.5999755859375,853.0,868.0,865.9000244140625,1453640.0,857.9921264648438,848.6250122070312
2018-07-26,869.9500122070312,850.5,869.9500122070312,854.5,1167616.0,846.6962280273438,853.2300109863281
2018-07-27,894.5,852.2000122070312,859.9500122070312,884.0999755859375,3210162.0,876.02587890625,857.7700073242188
2018-07-30,903.0,880.7999877929688,882.7999877929688,892.0499877929688,2418684.0,883.9033203125,863.8550048828125
2018-07-31,914.0,886.4000244140625,893.0,912.3499755859376,2165312.0,904.0179443359376,870.575
2018-08-01,920.5,905.2999877929688,915.0,917.3499755859376,1818993.0,908.9722900390624,877.6899963378906
2018-08-02,933.5999755859376,909.25,915.0,921.5,2313020.0,913.0843505859376,882.8549987792969
2018-08-03,942.0,902.2000122070312,930.0,919.2000122070312,9358677.0,910.805419921875,888.7349975585937
2018-08-06,939.0999755859376,896.75,928.7000122070312,901.6500244140624,3763151.0,893.4156494140625,893.025
2018-08-07,931.9000244140624,898.7000122070312,904.6500244140624,927.25,4450697.0,918.7818603515624,899.5849975585937
2018-08-08,936.5,921.0,929.0999755859376,935.0,2163746.0,926.4610595703124,906.4949951171875
2018-08-09,934.7999877929688,909.2999877929688,934.7999877929688,915.2999877929688,2536080.0,906.9409790039062,912.5749938964843
2018-08-10,932.0,913.0,915.0,920.0999755859376,2105317.0,911.6971435546876,916.1749938964844
2018-08-13,924.0,910.5499877929688,915.0,913.6500244140624,1316517.0,905.3060913085938,918.3349975585937
2018-08-14,927.0,914.0499877929688,914.2000122070312,925.5999755859376,1404450.0,917.1469116210938,919.6599975585938
2018-08-16,929.0,917.0,924.0,919.4500122070312,1196749.0,911.0531005859376,919.8700012207031
2018-08-17,945.0,921.5499877929688,924.9000244140624,941.5499877929688,2697290.0,932.9512329101562,921.875
2018-08-20,943.5,914.1500244140624,942.0,921.7000122070312,2529831.0,913.2825317382812,922.125
2018-08-21,927.9500122070312,905.7999877929688,924.6500244140624,916.2999877929688,2531200.0,907.9318237304688,923.5899963378906
2018-08-23,926.4000244140624,907.0999755859376,925.0,911.9000244140624,1571386.0,903.5720825195312,922.0549987792969
2018-08-24,915.9000244140624,882.5,912.4000244140624,885.3499755859375,3218302.0,877.2644653320312,917.0899963378906
2018-08-27,900.0,887.0999755859375,894.0,890.9000244140625,1789147.0,882.7638549804688,914.65
2018-08-28,897.75,871.5499877929688,895.0,888.2999877929688,3563757.0,880.1875,911.4700012207031
2018-08-29,895.5999755859375,876.5,888.0,882.7999877929688,1863018.0,874.73779296875,908.3849975585938
2018-08-30,891.0,876.0,884.4500122070312,878.3499755859375,1758855.0,870.328369140625,903.6599975585938
2018-08-31,894.7999877929688,877.0999755859375,881.0,891.9000244140625,1677232.0,883.7546997070312,900.9049987792969
2018-09-03,921.3499755859376,891.1500244140625,896.8499755859375,912.75,4972521.0,904.4142456054688,898.025
2018-09-04,928.4000244140624,877.0999755859375,917.0,880.9000244140625,3880086.0,872.8551635742188,893.9450012207031
2018-09-05,882.4000244140625,851.6500244140625,875.0999755859375,863.9000244140625,2990706.0,856.0104370117188,888.7050048828125
2018-09-06,883.5,858.0999755859375,871.0,867.1500244140625,2399973.0,859.230712890625,884.2300048828125
2018-09-07,876.0,861.0499877929688,871.0,867.4500122070312,1297983.0,859.5279541015625,882.4400085449219
2018-09-10,868.0,850.0,864.0,857.5499877929688,1576682.0,849.7183837890625,879.1050048828125
2018-09-11,860.9000244140625,815.7999877929688,860.0,820.75,4918816.0,813.2544555664062,872.3500061035156
2018-09-12,838.3499755859375,790.1500244140625,817.0,826.4500122070312,6728840.0,818.9024047851562,866.7150085449218
